date,count,input_total_min,output_total_min,input_total_usd_min,output_total_usd_min,fee_min,fee_usd_min,input_total_max,output_total_max,input_total_usd_max,output_total_usd_max,fee_max,fee_usd_max,input_total_mean,output_total_mean,input_total_usd_mean,output_total_usd_mean,fee_mean,fee_usd_mean,input_total_quant25,output_total_quant25,input_total_usd_quant25,output_total_usd_quant25,fee_quant25,fee_usd_quant25,input_total_median,output_total_median,input_total_usd_median,output_total_usd_median,fee_median,fee_usd_median,input_total_quant75,output_total_quant75,input_total_usd_quant75,output_total_usd_quant75,fee_quant75,fee_usd_quant75,input_total_sum,output_total_sum,input_total_usd_sum,output_total_usd_sum,fee_sum,fee_usd_sum
2009-01-03,1,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,5000000000,0.0,0.5,0,0.0
2009-01-09,14,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,70000000000,0.0,7.0,0,0.0
2009-01-10,61,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,305000000000,0.0,30.5,0,0.0
2009-01-11,93,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,465000000000,0.0,46.5,0,0.0
2009-01-12,101,0,100000000,0.0,0.01,0,0.0,5000000000,5000000000,0.5,0.5,0,0.0,177227722.77227724,4830693069.306931,0.017722772277227725,0.48306930693069305,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,17900000000,487900000000,1.79,48.79,0,0.0
2009-01-13,123,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,615000000000,0.0,61.5,0,0.0
2009-01-14,130,0,5000000000,0.0,0.5,0,0.0,6100000000,6100000000,0.61,0.61,0,0.0,46923076.92307692,5008461538.461538,0.004692307692307692,0.5008461538461538,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,6100000000,651100000000,0.61,65.11,0,0.0
2009-01-15,134,0,2500000000,0.0,0.25,0,0.0,25000000000,25000000000,2.5,2.5,0,0.0,373134328.35820895,5074626865.671641,0.03731343283582089,0.5074626865671642,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,50000000000,680000000000,5.0,68.0,0,0.0
2009-01-16,110,0,5000000000,0.0,0.5,0,0.0,10000000000,10000000000,1.0,1.0,0,0.0,181818181.8181818,5090909090.909091,0.01818181818181818,0.509090909090909,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,20000000000,560000000000,2.0,56.0,0,0.0
2009-01-17,109,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,545000000000,0.0,54.5,0,0.0
2009-01-18,108,0,5000000000,0.0,0.5,0,0.0,15000000000,15000000000,1.5,1.5,0,0.0,138888888.8888889,5092592592.592592,0.013888888888888888,0.5092592592592593,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,15000000000,550000000000,1.5,55.0,0,0.0
2009-01-19,117,0,5000000000,0.0,0.5,0,0.0,50000000000,50000000000,5.0,5.0,0,0.0,662393162.3931624,5576923076.923077,0.06623931623931624,0.5576923076923077,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,77500000000,652500000000,7.75,65.25,0,0.0
2009-01-20,115,0,5000000000,0.0,0.5,0,0.0,40000000000,40000000000,4.0,4.0,0,0.0,347826086.95652175,5304347826.086957,0.034782608695652174,0.5304347826086957,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,40000000000,610000000000,4.0,61.0,0,0.0
2009-01-21,103,0,5000000000,0.0,0.5,0,0.0,10000000000,10000000000,1.0,1.0,0,0.0,97087378.6407767,5048543689.320389,0.009708737864077669,0.5048543689320388,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,10000000000,520000000000,1.0,52.0,0,0.0
2009-01-22,92,0,5000000000,0.0,0.5,0,0.0,50000000000,50000000000,5.0,5.0,0,0.0,543478260.8695652,5489130434.782609,0.05434782608695652,0.5489130434782609,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,50000000000,505000000000,5.0,50.5,0,0.0
2009-01-23,86,0,5000000000,0.0,0.5,0,0.0,30000000000,30000000000,3.0,3.0,0,0.0,523255813.95348835,5406976744.186047,0.05232558139534884,0.5406976744186046,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,45000000000,465000000000,4.5,46.5,0,0.0
2009-01-24,202,0,5000000000,0.0,0.5,0,0.0,50000000000,50000000000,5.0,5.0,0,0.0,247524752.47524753,5222772277.227723,0.024752475247524754,0.5222772277227723,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,50000000000,1055000000000,5.0,105.5,0,0.0
2009-01-25,192,0,5000000000,0.0,0.5,0,0.0,5000000000,5000000000,0.5,0.5,0,0.0,26041666.666666668,5000000000.0,0.0026041666666666665,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,5000000000,960000000000,0.5,96.0,0,0.0
2009-01-26,97,0,5000000000,0.0,0.5,0,0.0,100000000000,100000000000,10.0,10.0,0,0.0,1030927835.0515463,5979381443.298969,0.10309278350515463,0.5979381443298969,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,100000000000,580000000000,10.0,58.0,0,0.0
2009-01-27,98,0,5000000000,0.0,0.5,0,0.0,15000000000,15000000000,1.5,1.5,0,0.0,153061224.48979592,5102040816.32653,0.015306122448979591,0.5102040816326531,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,15000000000,500000000000,1.5,50.0,0,0.0
2009-01-28,112,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,560000000000,0.0,56.0,0,0.0
2009-01-29,122,0,5000000000,0.0,0.5,0,0.0,60000000000,60000000000,6.0,6.0,0,0.0,491803278.6885246,5450819672.131147,0.04918032786885246,0.5450819672131147,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,60000000000,665000000000,6.0,66.5,0,0.0
2009-01-30,117,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,585000000000,0.0,58.5,0,0.0
2009-01-31,139,0,5000000000,0.0,0.5,0,0.0,100000000000,100000000000,10.0,10.0,0,0.0,719424460.4316547,5683453237.410072,0.07194244604316546,0.5683453237410072,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,100000000000,790000000000,10.0,79.0,0,0.0
2009-02-01,114,0,5000000000,0.0,0.5,0,0.0,10000000000,10000000000,1.0,1.0,0,0.0,87719298.24561404,5043859649.122807,0.008771929824561403,0.5043859649122807,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,10000000000,575000000000,1.0,57.5,0,0.0
2009-02-02,129,0,5000000000,0.0,0.5,0,0.0,5000000000,5000000000,0.5,0.5,0,0.0,38759689.92248062,5000000000.0,0.003875968992248062,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,5000000000,645000000000,0.5,64.5,0,0.0
2009-02-03,155,0,3292000000,0.0,0.3292,0,0.0,5000000000,5201000000,0.5,0.5201,100000000,0.01,475174193.5483871,4959045161.290322,0.047517419354838705,0.49590451612903225,1296774.1935483871,0.00012967741935483872,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,73652000000,768652000000,7.3652,76.8652,201000000,0.0201
2009-02-04,119,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,595000000000,0.0,59.5,0,0.0
2009-02-05,126,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,630000000000,0.0,63.0,0,0.0
2009-02-06,122,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,610000000000,0.0,61.0,0,0.0
2009-02-07,133,0,5000000000,0.0,0.5,0,0.0,80000000000,80000000000,8.0,8.0,0,0.0,900751879.6992481,5750375939.849624,0.09007518796992482,0.5750375939849625,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,119800000000,764800000000,11.98,76.48,0,0.0
2009-02-08,133,0,5000000000,0.0,0.5,0,0.0,100000000000,100000000000,10.0,10.0,0,0.0,751879699.2481203,5714285714.285714,0.07518796992481203,0.5714285714285714,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,100000000000,760000000000,10.0,76.0,0,0.0
2009-02-09,135,0,5000000000,0.0,0.5,0,0.0,220000000000,220000000000,22.0,22.0,0,0.0,1629629629.6296296,6592592592.592592,0.16296296296296298,0.6592592592592592,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,220000000000,890000000000,22.0,89.0,0,0.0
2009-02-10,120,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,600000000000,0.0,60.0,0,0.0
2009-02-11,135,0,5000000000,0.0,0.5,0,0.0,35004000000,35004000000,3.5004,3.5004,0,0.0,407437037.037037,5333362962.962963,0.040743703703703706,0.5333362962962963,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,55004000000,720004000000,5.5004,72.0004,0,0.0
2009-02-12,119,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,595000000000,0.0,59.5,0,0.0
2009-02-13,124,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,620000000000,0.0,62.0,0,0.0
2009-02-14,136,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,680000000000,0.0,68.0,0,0.0
2009-02-15,131,0,5000000000,0.0,0.5,0,0.0,55000000000,55000000000,5.5,5.5,0,0.0,687022900.7633588,5572519083.969465,0.06870229007633588,0.5572519083969466,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,90000000000,730000000000,9.0,73.0,0,0.0
2009-02-16,123,0,5000000000,0.0,0.5,0,0.0,150000000000,150000000000,15.0,15.0,0,0.0,1219512195.121951,6178861788.617887,0.12195121951219512,0.6178861788617886,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,150000000000,760000000000,15.0,76.0,0,0.0
2009-02-17,117,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,585000000000,0.0,58.5,0,0.0
2009-02-18,118,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,590000000000,0.0,59.0,0,0.0
2009-02-19,125,0,5000000000,0.0,0.5,0,0.0,80000000000,80000000000,8.0,8.0,0,0.0,640000000.0,5600000000.0,0.064,0.56,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,80000000000,700000000000,8.0,70.0,0,0.0
2009-02-20,122,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,610000000000,0.0,61.0,0,0.0
2009-02-21,114,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,570000000000,0.0,57.0,0,0.0
2009-02-22,125,0,5000000000,0.0,0.5,0,0.0,40000000000,40000000000,4.0,4.0,0,0.0,840000000.0,5680000000.0,0.084,0.568,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,105000000000,710000000000,10.5,71.0,0,0.0
2009-02-23,108,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,540000000000,0.0,54.0,0,0.0
2009-02-24,106,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,530000000000,0.0,53.0,0,0.0
2009-02-25,105,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,525000000000,0.0,52.5,0,0.0
2009-02-26,107,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,535000000000,0.0,53.5,0,0.0
2009-02-27,116,0,5000000000,0.0,0.5,0,0.0,180000000000,180000000000,18.0,18.0,0,0.0,1551724137.9310346,6508620689.655172,0.15517241379310345,0.6508620689655172,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,180000000000,755000000000,18.0,75.5,0,0.0
2009-02-28,100,0,5000000000,0.0,0.5,0,0.0,35000000000,35000000000,3.5,3.5,0,0.0,350000000.0,5300000000.0,0.035,0.53,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,35000000000,530000000000,3.5,53.0,0,0.0
2009-03-01,105,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,525000000000,0.0,52.5,0,0.0
2009-03-02,108,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,540000000000,0.0,54.0,0,0.0
2009-03-03,107,0,5000000000,0.0,0.5,0,0.0,25000000000,25000000000,2.5,2.5,0,0.0,373831775.7009346,5280373831.775701,0.037383177570093455,0.5280373831775701,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,40000000000,565000000000,4.0,56.5,0,0.0
2009-03-04,106,0,5000000000,0.0,0.5,0,0.0,120000000000,120000000000,12.0,12.0,0,0.0,1179245283.018868,6084905660.377358,0.1179245283018868,0.6084905660377359,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,125000000000,645000000000,12.5,64.5,0,0.0
2009-03-05,113,0,5000000000,0.0,0.5,0,0.0,40000000000,40000000000,4.0,4.0,0,0.0,353982300.88495576,5309734513.274336,0.035398230088495575,0.5309734513274337,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,40000000000,600000000000,4.0,60.0,0,0.0
2009-03-06,117,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,585000000000,0.0,58.5,0,0.0
2009-03-07,109,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,545000000000,0.0,54.5,0,0.0
2009-03-08,118,0,5000000000,0.0,0.5,0,0.0,120000000000,120000000000,12.0,12.0,0,0.0,1313559322.0338984,6186440677.966102,0.13135593220338984,0.6186440677966102,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,155000000000,730000000000,15.5,73.0,0,0.0
2009-03-09,108,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,540000000000,0.0,54.0,0,0.0
2009-03-10,107,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,535000000000,0.0,53.5,0,0.0
2009-03-11,114,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,570000000000,0.0,57.0,0,0.0
2009-03-12,119,0,5000000000,0.0,0.5,0,0.0,15000000000,15000000000,1.5,1.5,0,0.0,126050420.16806723,5084033613.445378,0.012605042016806723,0.5084033613445378,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,15000000000,605000000000,1.5,60.5,0,0.0
2009-03-13,114,0,5000000000,0.0,0.5,0,0.0,75000000000,75000000000,7.5,7.5,0,0.0,657894736.8421053,5614035087.719298,0.06578947368421052,0.5614035087719298,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,75000000000,640000000000,7.5,64.0,0,0.0
2009-03-14,110,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,550000000000,0.0,55.0,0,0.0
2009-03-15,123,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,615000000000,0.0,61.5,0,0.0
2009-03-16,122,0,5000000000,0.0,0.5,0,0.0,240000000000,240000000000,24.0,24.0,0,0.0,1967213114.7540984,6926229508.196721,0.19672131147540983,0.6926229508196722,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,240000000000,845000000000,24.0,84.5,0,0.0
2009-03-17,114,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,570000000000,0.0,57.0,0,0.0
2009-03-18,116,0,5000000000,0.0,0.5,0,0.0,55000000000,55000000000,5.5,5.5,0,0.0,603448275.862069,5517241379.310345,0.0603448275862069,0.5517241379310345,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,70000000000,640000000000,7.0,64.0,0,0.0
2009-03-19,122,0,5000000000,0.0,0.5,0,0.0,0,5000000000,0.0,0.5,0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0.0,5000000000.0,0.0,0.5,0.0,0.0,0,610000000000,0.0,61.0,0,0.0
