Date,Open,High,Low,Close,Adj Close,Volume
12/11/2017,2.28733,2.79956,2.1846,2.54794,2.54794,777430
12/12/2017,2.5323,2.71771,2.47004,2.58461,2.58461,319931
12/13/2017,2.59879,2.72694,2.36819,2.56134,2.56134,374601
12/14/2017,2.5433,2.69346,2.46021,2.62414,2.62414,372796
12/15/2017,2.58472,2.75788,2.53969,2.63691,2.63691,510884
12/16/2017,2.60917,2.85649,2.60161,2.78246,2.78246,338077
12/17/2017,2.83731,2.9041,2.70866,2.81577,2.81577,326988
12/18/2017,2.83383,3.10011,2.70611,3.10011,3.10011,596224
12/19/2017,3.10597,4.75191,2.93698,3.4434,3.4434,4388480
12/20/2017,3.44256,3.57518,2.92013,3.39991,3.39991,835019
12/21/2017,3.36094,4.05053,3.15968,3.37518,3.37518,802560
12/22/2017,3.38874,3.48666,2.1006,2.71527,2.71527,447733
12/23/2017,2.73774,3.69185,2.70869,3.19068,3.19068,897819
12/24/2017,3.22707,5.78843,3.09978,4.67905,4.67905,17484800
12/25/2017,4.64798,5.7761,4.07196,5.13485,5.13485,4666840
12/26/2017,5.13457,5.13457,4.07375,4.57207,4.57207,1369390
12/27/2017,5.12283,6.07636,4.62444,4.92797,4.92797,4657620
12/28/2017,4.91991,4.91991,3.88526,4.65073,4.65073,876232
12/29/2017,4.72915,5.05263,4.43077,4.67842,4.67842,623770
12/30/2017,4.68055,4.68055,3.60589,4.03837,4.03837,729733
12/31/2017,3.95467,4.5641,3.87165,4.38227,4.38227,714177
1/1/2018,4.40193,4.50288,3.94752,4.34682,4.34682,458589
1/2/2018,4.40546,4.90168,4.17092,4.54642,4.54642,923834
1/3/2018,4.52888,5.89032,4.35961,5.01087,5.01087,3298080
1/4/2018,5.04828,5.22145,4.60062,4.70612,4.70612,1204930
1/5/2018,4.72151,4.85563,4.12891,4.2173,4.2173,976403
1/6/2018,4.31409,4.70082,3.81723,4.52812,4.52812,628676
1/7/2018,4.53402,5.01623,4.14734,4.46844,4.46844,1552140
1/8/2018,4.41771,5.0092,3.80768,4.59566,4.59566,1588290
1/9/2018,4.5153,4.83312,4.26623,4.48514,4.48514,868695
1/10/2018,4.53092,4.66882,3.943,4.15816,4.15816,717361
1/11/2018,4.19506,4.19506,3.4715,3.51093,3.51093,450958
1/12/2018,3.5449,4.18857,3.46082,3.95458,3.95458,593480
1/13/2018,3.8913,4.42482,3.8913,4.10484,4.10484,1390060
1/14/2018,4.51858,4.75485,3.8039,4.25937,4.25937,2304510
1/15/2018,4.03537,4.23183,3.91158,4.01719,4.01719,875587
1/16/2018,3.96136,3.96136,2.56779,2.87569,2.87569,505061
1/17/2018,2.86037,3.08564,2.17326,2.74867,2.74867,421622
1/18/2018,2.72008,3.3621,2.66579,3.04436,3.04436,578977
1/19/2018,3.04223,3.20635,2.86203,3.07736,3.07736,665422
1/20/2018,3.10074,3.41826,3.0569,3.30104,3.30104,609366
1/21/2018,3.3096,3.3096,2.69161,2.77851,2.77851,1525270
1/22/2018,3.08093,3.14379,2.4794,2.77761,2.77761,2403910
1/23/2018,2.76463,2.90027,2.53575,2.72356,2.72356,398877
1/24/2018,2.71832,2.92103,2.62265,2.88455,2.88455,284489
1/25/2018,2.93965,3.0174,2.73159,2.84522,2.84522,319926
1/26/2018,2.87682,2.95913,2.58105,2.81207,2.81207,354561
1/27/2018,2.81093,3.29219,2.72403,2.97789,2.97789,1675780
1/28/2018,3.04038,3.64924,3.03386,3.2497,3.2497,4720930
1/29/2018,3.24679,3.24679,2.96075,3.04762,3.04762,469627
1/30/2018,3.0314,3.0314,2.54274,2.55948,2.55948,258326
1/31/2018,2.5805,2.67982,2.45392,2.61146,2.61146,220915
2/1/2018,2.61031,2.66449,2.14175,2.23968,2.23968,185265
2/2/2018,2.24483,3.08347,1.65312,2.03046,2.03046,4396900
2/3/2018,2.03774,2.20533,1.80356,2.15218,2.15218,306376
2/4/2018,2.15206,2.15206,1.76272,1.87999,1.87999,149056
2/5/2018,1.85907,1.87424,1.443,1.48959,1.48959,137682
2/6/2018,1.48659,1.63056,1.24526,1.58906,1.58906,113554
2/7/2018,1.57322,1.913,1.48707,1.69716,1.69716,277590
2/8/2018,1.69574,1.94125,1.68802,1.81225,1.81225,189092
2/9/2018,1.81773,2.0743,1.72759,2.07203,2.07203,235851
2/10/2018,2.07154,2.18758,1.87934,1.96152,1.96152,361901
2/11/2018,1.95992,1.99415,1.7824,1.89736,1.89736,146418
2/12/2018,1.91156,2.0663,1.91156,2.01496,2.01496,104786
2/13/2018,2.01681,2.14841,1.92795,2.02493,2.02493,317265
2/14/2018,2.01893,2.23218,2.01893,2.19821,2.19821,218632
2/15/2018,2.22128,2.2295,2.11581,2.18332,2.18332,226870
2/16/2018,2.17402,2.22635,2.05452,2.22635,2.22635,93824
2/17/2018,2.227,2.46488,2.19559,2.34091,2.34091,219582
2/18/2018,2.38723,2.88507,2.15586,2.50337,2.50337,1723970
2/19/2018,2.45488,2.799,2.39686,2.71442,2.71442,687198
2/20/2018,2.637,2.70394,2.45685,2.4792,2.4792,218709
2/21/2018,2.47405,2.47862,2.2355,2.31939,2.31939,136957
2/22/2018,2.32384,2.43019,2.06453,2.08549,2.08549,135707
2/23/2018,2.08426,2.21401,2.01156,2.16664,2.16664,103816
2/24/2018,2.16095,2.2448,1.9657,2.04306,2.04306,95801
2/25/2018,2.02804,2.05131,1.93855,1.97686,1.97686,153450
2/26/2018,1.98978,2.11773,1.94597,2.09205,2.09205,133861
2/27/2018,2.09665,2.25393,2.0466,2.13248,2.13248,149816
2/28/2018,2.12992,2.43086,2.04474,2.08467,2.08467,686985
3/1/2018,2.09351,2.62317,2.06605,2.31367,2.31367,4276660
3/2/2018,2.30858,2.90237,2.30858,2.51668,2.51668,3591070
3/3/2018,2.4905,2.63475,2.33239,2.42775,2.42775,707096
3/4/2018,2.42968,3.10233,2.40093,2.55361,2.55361,5185180
3/5/2018,2.54776,2.57323,2.36251,2.39534,2.39534,871346
3/6/2018,2.3796,2.53988,2.20631,2.24689,2.24689,1192820
3/7/2018,2.27865,2.43058,1.94105,2.09051,2.09051,2309100
3/8/2018,2.0871,2.21299,1.95586,2.04124,2.04124,606414
3/9/2018,2.07799,2.07799,1.70976,1.95985,1.95985,408377
3/10/2018,1.96026,2.01209,1.78382,1.79965,1.79965,332175
3/11/2018,1.80284,1.93254,1.69791,1.90321,1.90321,222382
3/12/2018,1.91834,1.97101,1.74056,1.80483,1.80483,133312
3/13/2018,1.80959,1.87303,1.70877,1.75843,1.75843,130840
3/14/2018,1.76856,1.80421,1.44843,1.47522,1.47522,160837
3/15/2018,1.47981,1.49056,1.32822,1.4582,1.4582,136729
3/16/2018,1.45414,1.56272,1.37649,1.46337,1.46337,94101
3/17/2018,1.46167,1.46504,1.32508,1.33354,1.33354,55292
3/18/2018,1.32512,1.32512,1.11051,1.27121,1.27121,182143
3/19/2018,1.2521,1.32073,1.22473,1.27653,1.27653,181885
3/20/2018,1.28706,1.38531,1.2426,1.35705,1.35705,131019
3/21/2018,1.35292,1.39603,1.31141,1.34092,1.34092,257541
3/22/2018,1.3386,1.35503,1.22869,1.25851,1.25851,222195
3/23/2018,1.25181,1.26358,1.14863,1.21914,1.21914,203394
3/24/2018,1.24268,1.30103,1.18978,1.20104,1.20104,124077
3/25/2018,1.18453,1.25356,1.1493,1.17401,1.17401,146505
3/26/2018,1.17374,1.22217,1.07194,1.13649,1.13649,188831
3/27/2018,1.13465,1.13573,1.03132,1.05425,1.05425,149007
3/28/2018,1.05575,1.08985,1.03678,1.04991,1.04991,82597
3/29/2018,1.04993,1.05157,0.84437,0.861767,0.861767,139711
3/30/2018,0.85978,0.869829,0.766161,0.810756,0.810756,108605
3/31/2018,0.807633,0.848945,0.794166,0.812055,0.812055,82001
4/1/2018,0.813614,0.854209,0.756326,0.798712,0.798712,215998
4/2/2018,0.797302,0.859547,0.788649,0.84845,0.84845,143852
4/3/2018,0.851246,0.998492,0.839876,0.926947,0.926947,388522
4/4/2018,0.926613,0.937408,0.832976,0.843442,0.843442,107021
4/5/2018,0.843988,0.858312,0.809374,0.83448,0.83448,65675
4/6/2018,0.830299,0.839656,0.782517,0.800382,0.800382,83582
4/7/2018,0.801389,0.844298,0.793575,0.83002,0.83002,75705
4/8/2018,0.830922,1.00093,0.823685,0.923527,0.923527,2090050
4/9/2018,0.924876,1.01316,0.862014,0.907825,0.907825,734270
4/10/2018,0.908361,1.04658,0.904611,0.954839,0.954839,931021
4/11/2018,0.95332,0.98275,0.925978,0.98275,0.98275,330132
4/12/2018,0.978962,1.06592,0.913229,1.06592,1.06592,394331
4/13/2018,1.06062,1.09643,1.00635,1.05364,1.05364,202443
4/14/2018,1.05359,1.16928,1.05178,1.12411,1.12411,552905
4/15/2018,1.12817,1.18403,1.12817,1.15519,1.15519,219838
4/16/2018,1.15425,1.17687,1.02915,1.08943,1.08943,334332
4/17/2018,1.07338,1.09904,1.04911,1.06816,1.06816,218799
4/18/2018,1.06913,1.15103,1.06439,1.14871,1.14871,425544
4/19/2018,1.12926,1.22301,1.1134,1.21053,1.21053,542352
4/20/2018,1.21112,1.35847,1.14014,1.34092,1.34092,981030
4/21/2018,1.34077,1.39123,1.23934,1.35751,1.35751,1667860
4/22/2018,1.37249,1.39074,1.30606,1.34401,1.34401,593965
4/23/2018,1.3413,1.37418,1.32907,1.35133,1.35133,440037
4/24/2018,1.35208,1.45607,1.33621,1.44545,1.44545,620774
4/25/2018,1.43311,1.44629,1.15275,1.20281,1.20281,393170
4/26/2018,1.21825,1.29846,1.04559,1.29784,1.29784,395413
4/27/2018,1.29263,1.29263,1.03191,1.22793,1.22793,407086
4/28/2018,1.22373,1.25366,1.17685,1.23583,1.23583,365203
4/29/2018,1.23535,1.23782,1.17084,1.21,1.21,210518
4/30/2018,1.20946,1.26028,1.16175,1.2095,1.2095,220177
5/1/2018,1.21056,1.21056,1.12358,1.19592,1.19592,189859
5/2/2018,1.21325,1.2683,1.1636,1.25702,1.25702,218027
5/3/2018,1.26543,1.30127,1.21312,1.28893,1.28893,192606
5/4/2018,1.28843,1.28843,1.23473,1.24084,1.24084,101436
5/5/2018,1.24026,1.28815,1.23365,1.25153,1.25153,107370
5/6/2018,1.25237,1.26894,1.189,1.21222,1.21222,101564
5/7/2018,1.21302,1.21326,1.13012,1.16819,1.16819,156767
5/8/2018,1.17192,1.18612,1.12011,1.1354,1.1354,55912
5/9/2018,1.13368,1.14947,1.09639,1.14788,1.14788,46656
5/10/2018,1.14756,1.1579,1.07536,1.08283,1.08283,133407
5/11/2018,1.08413,1.08413,0.956552,0.962288,0.962288,138992
5/12/2018,0.959474,1.02517,0.930758,1.01473,1.01473,122303
5/13/2018,1.01558,1.07186,1.00834,1.06494,1.06494,79359
5/14/2018,1.06462,1.06597,0.994948,1.02957,1.02957,72901
5/15/2018,1.02781,1.03704,0.958436,0.969934,0.969934,120895
5/16/2018,0.969377,0.990011,0.889816,0.972837,0.972837,139420
5/17/2018,0.97343,0.974683,0.91014,0.915919,0.915919,41044
5/18/2018,0.916723,0.944209,0.896556,0.903096,0.903096,85977
5/19/2018,0.899858,0.94286,0.887659,0.9121,0.9121,29078
5/20/2018,0.9128,0.966321,0.896615,0.959794,0.959794,78067
5/21/2018,0.961818,1.02189,0.921181,0.949911,0.949911,139946
5/22/2018,0.950063,0.950387,0.852324,0.859619,0.859619,54894
5/23/2018,0.858711,0.869459,0.733527,0.746993,0.746993,153946
5/24/2018,0.7578,0.77064,0.698877,0.770357,0.770357,73364
5/25/2018,0.752884,0.776067,0.710123,0.719242,0.719242,58954
5/26/2018,0.718283,0.737334,0.702606,0.706394,0.706394,33368
5/27/2018,0.706212,0.728203,0.698,0.714079,0.714079,23729
5/28/2018,0.713356,0.724563,0.659371,0.665143,0.665143,70108
5/29/2018,0.664688,0.715618,0.630919,0.688277,0.688277,107487
5/30/2018,0.688781,0.702417,0.651049,0.670506,0.670506,98782
5/31/2018,0.672262,0.713352,0.654965,0.687336,0.687336,114955
6/1/2018,0.687837,0.7088,0.670859,0.684121,0.684121,44066
6/2/2018,0.684763,0.709165,0.673334,0.699471,0.699471,29117
6/3/2018,0.699656,0.709632,0.695393,0.701514,0.701514,15838
6/4/2018,0.703304,0.707612,0.66777,0.670572,0.670572,35210
6/5/2018,0.670873,0.674071,0.650743,0.658729,0.658729,42229
6/6/2018,0.658551,0.672107,0.581631,0.612206,0.612206,248179
6/7/2018,0.623114,0.628138,0.588338,0.601513,0.601513,176878
6/8/2018,0.600674,0.629589,0.58761,0.590733,0.590733,85912
6/9/2018,0.590476,0.61114,0.574447,0.574447,0.574447,23040
6/10/2018,0.574899,0.574899,0.475145,0.477728,0.477728,74949
6/11/2018,0.478438,0.50166,0.473452,0.484382,0.484382,49871
6/12/2018,0.484891,0.495417,0.448745,0.449828,0.449828,29183
6/13/2018,0.450222,0.454597,0.358197,0.37803,0.37803,81552
6/14/2018,0.37806,0.412068,0.374945,0.404617,0.404617,39328
6/15/2018,0.403944,0.415501,0.391952,0.400074,0.400074,22934
6/16/2018,0.398615,0.406861,0.376439,0.387049,0.387049,20390
6/17/2018,0.388037,0.397957,0.384164,0.389165,0.389165,14851
6/18/2018,0.387855,0.932219,0.383041,0.435285,0.435285,84264
6/19/2018,0.435042,0.444424,0.399656,0.412175,0.412175,54413
6/20/2018,0.412321,0.412707,0.390899,0.402868,0.402868,34938
6/21/2018,0.402951,0.41361,0.386539,0.390226,0.390226,27655
6/22/2018,0.389824,0.426713,0.35097,0.35221,0.35221,77807
6/23/2018,0.369665,0.388844,0.352168,0.377408,0.377408,45778
6/24/2018,0.371349,0.383647,0.339577,0.365213,0.365213,37146
6/25/2018,0.364656,0.381682,0.357642,0.376922,0.376922,23785
6/26/2018,0.376922,0.391181,0.356138,0.356472,0.356472,25062
6/27/2018,0.357487,0.359924,0.340573,0.346568,0.346568,30884
6/28/2018,0.34669,0.360977,0.329256,0.331561,0.331561,24363
6/29/2018,0.332191,0.341309,0.311708,0.328181,0.328181,29777
6/30/2018,0.330519,0.356764,0.328895,0.349485,0.349485,11454
7/1/2018,0.349563,0.357253,0.333982,0.338911,0.338911,29800
7/2/2018,0.338945,0.363407,0.336594,0.355809,0.355809,15811
7/3/2018,0.354176,0.384384,0.347275,0.363984,0.363984,39255
7/4/2018,0.363844,0.440625,0.351412,0.394041,0.394041,119329
7/5/2018,0.394925,0.505981,0.383053,0.456448,0.456448,378363
7/6/2018,0.456373,0.467928,0.402781,0.429402,0.429402,122842
7/7/2018,0.423482,0.428606,0.396962,0.413571,0.413571,28201
7/8/2018,0.412234,0.513485,0.404785,0.452357,0.452357,368776
7/9/2018,0.448767,0.472829,0.443683,0.453182,0.453182,61196
7/10/2018,0.452863,0.453674,0.419596,0.429668,0.429668,34405
7/11/2018,0.429685,0.484115,0.429685,0.47666,0.47666,74844
7/12/2018,0.476556,0.480345,0.407131,0.420134,0.420134,75799
7/13/2018,0.422602,0.466095,0.398284,0.430295,0.430295,104400
7/14/2018,0.428551,0.459552,0.410619,0.45462,0.45462,84915
7/15/2018,0.454507,0.525925,0.44129,0.483601,0.483601,1938370
7/16/2018,0.484329,0.534792,0.463449,0.486837,0.486837,797394
7/17/2018,0.489799,0.569248,0.458499,0.550378,0.550378,385053
7/18/2018,0.550135,0.582783,0.550121,0.558316,0.558316,79832
7/19/2018,0.558044,0.567784,0.549688,0.561131,0.561131,25062
7/20/2018,0.561551,0.590593,0.545545,0.548885,0.548885,51235
7/21/2018,0.548753,0.581047,0.541798,0.552034,0.552034,40571
7/22/2018,0.550129,0.559006,0.516249,0.534948,0.534948,50708
7/23/2018,0.515428,0.539801,0.513121,0.522647,0.522647,39436
7/24/2018,0.5211,0.560031,0.505523,0.515898,0.515898,212643
7/25/2018,0.50554,0.566568,0.50077,0.537588,0.537588,120000
7/26/2018,0.537688,0.638062,0.515907,0.538479,0.538479,461392
7/27/2018,0.540719,0.553053,0.504602,0.507177,0.507177,80283
7/28/2018,0.504777,0.533709,0.501268,0.533709,0.533709,30923
7/29/2018,0.536132,0.539846,0.496075,0.50255,0.50255,29883
7/30/2018,0.502845,0.503973,0.483959,0.494579,0.494579,24248
7/31/2018,0.493655,0.502312,0.449339,0.452481,0.452481,49122
8/1/2018,0.452883,0.4556,0.434039,0.446967,0.446967,16066
8/2/2018,0.44884,0.454046,0.434933,0.441808,0.441808,62579
8/3/2018,0.441755,0.448334,0.424888,0.43329,0.43329,19943
8/4/2018,0.433938,0.439007,0.409639,0.414052,0.414052,11206
8/5/2018,0.411662,0.416914,0.405842,0.412387,0.412387,13431
8/6/2018,0.414232,0.420519,0.395095,0.405541,0.405541,25772
8/7/2018,0.405834,0.47568,0.399029,0.421287,0.421287,233545
8/8/2018,0.421848,0.421848,0.348805,0.35786,0.35786,24351
8/9/2018,0.361717,0.375615,0.34488,0.365764,0.365764,15940
8/10/2018,0.365461,0.365495,0.338141,0.341297,0.341297,11506
8/11/2018,0.340982,0.349758,0.315561,0.326481,0.326481,11755
8/12/2018,0.327519,0.347894,0.319713,0.32646,0.32646,35321
8/13/2018,0.323568,0.331834,0.308247,0.309548,0.309548,16529
8/14/2018,0.311039,0.312427,0.290216,0.300146,0.300146,13390
8/15/2018,0.29891,0.322193,0.297291,0.297359,0.297359,13836
8/16/2018,0.295114,0.306376,0.278299,0.285575,0.285575,19976
8/17/2018,0.285587,0.297723,0.273602,0.297596,0.297596,9948
8/18/2018,0.298275,0.299268,0.279724,0.28036,0.28036,16393
8/19/2018,0.280451,0.287822,0.274279,0.285059,0.285059,7051
8/20/2018,0.283274,0.287296,0.269467,0.269996,0.269996,10404
8/21/2018,0.269594,0.272311,0.260945,0.264031,0.264031,11189
8/22/2018,0.262545,0.286948,0.255111,0.258729,0.258729,7838
8/23/2018,0.258789,0.268566,0.252356,0.267269,0.267269,26340
8/24/2018,0.267482,0.292908,0.265197,0.276174,0.276174,38427
8/25/2018,0.275685,0.27888,0.268303,0.275028,0.275028,3769
8/26/2018,0.275619,0.276134,0.254273,0.259841,0.259841,12922
8/27/2018,0.25972,0.268929,0.257322,0.268929,0.268929,4637
8/28/2018,0.268402,0.278686,0.264457,0.276452,0.276452,15996
8/29/2018,0.276693,0.279318,0.269296,0.269865,0.269865,10589
8/30/2018,0.270026,0.271348,0.234681,0.247708,0.247708,24913
8/31/2018,0.245174,0.252466,0.234234,0.24611,0.24611,19964
9/1/2018,0.245765,0.25356,0.239393,0.252135,0.252135,25947
9/2/2018,0.252259,0.257895,0.248389,0.252497,0.252497,6523
9/3/2018,0.252437,0.281444,0.21535,0.253725,0.253725,112845
9/4/2018,0.253726,0.260504,0.245525,0.252764,0.252764,21423
9/5/2018,0.252544,0.26298,0.215716,0.215716,0.215716,69758
9/6/2018,0.216097,0.216393,0.196878,0.213485,0.213485,14777
9/7/2018,0.213253,0.216898,0.190071,0.19641,0.19641,25396
9/8/2018,0.196652,0.210668,0.185777,0.196458,0.196458,14204
9/9/2018,0.196365,0.232481,0.195911,0.205371,0.205371,33771
9/10/2018,0.205258,0.244856,0.193366,0.207706,0.207706,274758
9/11/2018,0.207713,0.208177,0.182833,0.184965,0.184965,40993
9/12/2018,0.184514,0.185338,0.165651,0.172847,0.172847,23218
9/13/2018,0.173006,0.179073,0.169125,0.175308,0.175308,12480
9/14/2018,0.175202,0.176054,0.169917,0.172496,0.172496,15097
9/15/2018,0.172267,0.216049,0.172267,0.193488,0.193488,79466
9/16/2018,0.192509,0.197862,0.179625,0.187439,0.187439,44228
9/17/2018,0.187893,0.195513,0.173037,0.175555,0.175555,23438
9/18/2018,0.175572,0.203669,0.169568,0.184336,0.184336,49299
9/19/2018,0.183787,0.184082,0.166041,0.173506,0.173506,13040
9/20/2018,0.173542,0.204569,0.16999,0.177577,0.177577,93551
9/21/2018,0.177618,0.190348,0.170447,0.187356,0.187356,35550
9/22/2018,0.187474,0.187911,0.175351,0.180423,0.180423,6507
9/23/2018,0.180494,0.436151,0.175927,0.198441,0.198441,17720
9/24/2018,0.19849,0.226176,0.180866,0.184387,0.184387,18744
9/25/2018,0.183529,0.183608,0.163741,0.170256,0.170256,19391
9/26/2018,0.169986,0.344137,0.162094,0.176379,0.176379,9271
9/27/2018,0.176589,0.328103,0.157421,0.172461,0.172461,16679
9/28/2018,0.172501,0.229459,0.16195,0.167319,0.167319,10158
9/29/2018,0.167211,0.167211,0.156954,0.163619,0.163619,22498
9/30/2018,0.163559,0.163559,0.153708,0.161245,0.161245,32588
10/1/2018,0.160763,0.168649,0.156897,0.161915,0.161915,15068
10/2/2018,0.163148,0.163934,0.157504,0.159222,0.159222,17289
10/3/2018,0.159093,0.161118,0.153441,0.155717,0.155717,16953
10/4/2018,0.155901,0.173541,0.154363,0.161744,0.161744,33965
10/5/2018,0.161883,0.389477,0.1483,0.160561,0.160561,35945
10/6/2018,0.160869,0.162844,0.15116,0.161074,0.161074,21434
10/7/2018,0.170602,0.179056,0.154944,0.15982,0.15982,83820
10/8/2018,0.160572,0.161433,0.154813,0.156004,0.156004,17110
10/9/2018,0.156561,0.157808,0.146585,0.151848,0.151848,28680
10/10/2018,0.151255,0.151766,0.139049,0.145378,0.145378,37320
10/11/2018,0.144888,0.145918,0.1325,0.141116,0.141116,25004
10/12/2018,0.140935,0.146089,0.120445,0.126276,0.126276,27764
10/13/2018,0.125187,0.1269,0.121123,0.124287,0.124287,7464
10/14/2018,0.124307,0.145915,0.123208,0.143375,0.143375,3426
10/15/2018,0.143596,0.157674,0.130049,0.1336,0.1336,109338
10/16/2018,0.133478,0.137453,0.128284,0.128284,0.128284,16452
10/17/2018,0.128727,0.137765,0.12622,0.131815,0.131815,16448
10/18/2018,0.132332,0.134922,0.118019,0.129121,0.129121,37240
10/19/2018,0.128487,0.144365,0.116388,0.122164,0.122164,112052
10/20/2018,0.122142,0.1262,0.119509,0.122704,0.122704,21375
10/21/2018,0.123076,0.128623,0.11921,0.120231,0.120231,20077
10/22/2018,0.120174,0.125346,0.114901,0.12051,0.12051,31373
10/23/2018,0.1205,0.133352,0.120053,0.129796,0.129796,15024
10/24/2018,0.127214,0.139786,0.125708,0.133851,0.133851,68528
10/25/2018,0.143629,0.225686,0.143629,0.166944,0.166944,2048470
10/26/2018,0.188871,0.200508,0.170968,0.193431,0.193431,692889
10/27/2018,0.192763,0.192763,0.17124,0.177524,0.177524,110945
10/28/2018,0.178479,0.186193,0.169063,0.176402,0.176402,58741
10/29/2018,0.174222,0.174994,0.146697,0.160211,0.160211,209762
10/30/2018,0.160233,0.165229,0.138298,0.152627,0.152627,92500
10/31/2018,0.153104,0.156708,0.140266,0.14985,0.14985,65273
11/1/2018,0.151717,0.163754,0.14311,0.156276,0.156276,145964
11/2/2018,0.156304,0.183673,0.156304,0.165476,0.165476,387038
11/3/2018,0.165476,0.177972,0.157256,0.159699,0.159699,172399
11/4/2018,0.160128,0.160872,0.147007,0.149503,0.149503,63334
11/5/2018,0.149465,0.151267,0.139825,0.146948,0.146948,28818
11/6/2018,0.147544,0.147864,0.129977,0.142653,0.142653,98923
11/7/2018,0.139624,0.153368,0.133681,0.138661,0.138661,121081
11/8/2018,0.138566,0.144636,0.129372,0.135257,0.135257,77489
11/9/2018,0.135265,0.143404,0.126156,0.131746,0.131746,91844
11/10/2018,0.130821,0.135612,0.129669,0.133408,0.133408,34404
11/11/2018,0.133394,0.135959,0.12476,0.127476,0.127476,70685
11/12/2018,0.127719,0.133876,0.119905,0.125941,0.125941,93818
11/13/2018,0.125395,0.126047,0.120018,0.120623,0.120623,26802
11/14/2018,0.120268,0.121583,0.095509,0.095969,0.095969,38625
11/15/2018,0.098171,0.099458,0.08698,0.091379,0.091379,18645
11/16/2018,0.091366,0.096015,0.088886,0.094198,0.094198,23891
11/17/2018,0.094393,0.101854,0.088537,0.095099,0.095099,32485
11/18/2018,0.095406,0.103084,0.093179,0.100659,0.100659,13247
11/19/2018,0.101684,0.114678,0.073882,0.073882,0.073882,30795
11/20/2018,0.073455,0.080696,0.068673,0.071966,0.071966,16646
11/21/2018,0.072018,0.082134,0.067408,0.081217,0.081217,7041
11/22/2018,0.080907,0.100546,0.067774,0.097625,0.097625,6542
11/23/2018,0.097131,0.123804,0.074324,0.074593,0.074593,410447
11/24/2018,0.074567,0.096026,0.067593,0.071008,0.071008,225075
11/25/2018,0.071949,0.082317,0.061434,0.069681,0.069681,99844
11/26/2018,0.069713,0.072149,0.056993,0.05894,0.05894,96597
11/27/2018,0.058408,0.060676,0.054824,0.057891,0.057891,31268
11/28/2018,0.057946,0.070757,0.057538,0.064764,0.064764,16443
11/29/2018,0.065031,0.080492,0.063217,0.079542,0.079542,13735
11/30/2018,0.079925,0.083618,0.059535,0.060777,0.060777,19616
12/1/2018,0.060949,0.068065,0.05794,0.065039,0.065039,61843
12/2/2018,0.064854,0.082887,0.063173,0.065909,0.065909,206820
12/3/2018,0.066278,0.069627,0.058724,0.060277,0.060277,60494
12/4/2018,0.060233,0.066888,0.060012,0.062859,0.062859,18977
12/5/2018,0.062924,0.06321,0.056503,0.056503,0.056503,20390
12/6/2018,0.056479,0.06268,0.052184,0.052184,0.052184,52464
12/7/2018,0.052094,0.076878,0.046632,0.061304,0.061304,311643
12/8/2018,0.061266,0.061888,0.054269,0.059831,0.059831,74105
12/9/2018,0.059658,0.063264,0.055752,0.06128,0.06128,24139
12/10/2018,0.061199,0.07011,0.060936,0.06334,0.06334,38386
12/11/2018,0.063062,0.077732,0.062584,0.069152,0.069152,93286
