Timezones are UTC,https://www.CryptoDataDownload.com,,,,,,,
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume MON,Volume AJPY
1592006400,6/13/2020,MONAJPY,191.5,192.1,188.3,190.5,30991,5899222.7
1591920000,6/12/2020,MONAJPY,185.5,195.2,184,191.5,61435,11721711.8
1591833600,6/11/2020,MONAJPY,198.6,202.1,180,185.5,148985,28518284.6
1591747200,6/10/2020,MONAJPY,198.5,200.5,198,198.6,29372,5843349.5
1591660800,6/9/2020,MONAJPY,199.4,200.9,197.2,198.5,49644,9863500.7
1591574400,6/8/2020,MONAJPY,200.8,201.8,198,199.4,25175,5038118.8
1591488000,6/7/2020,MONAJPY,201.3,202.2,196.7,200.8,73840,14753364.3
1591401600,6/6/2020,MONAJPY,201.3,202.5,198.3,201.3,40314,8083876.6
1591315200,6/5/2020,MONAJPY,206,206.5,198.2,201.3,109995,22275594
1591228800,6/4/2020,MONAJPY,195.4,208,191.6,206,220312,43809029.7
1591142400,6/3/2020,MONAJPY,187.9,195.4,185.5,195.4,86233,16393023.8
1591056000,6/2/2020,MONAJPY,185.5,191,182.2,187.9,143675,26887443.3
1590969600,6/1/2020,MONAJPY,177.5,188.7,176.9,185.5,62237,11312567.9
1590883200,5/31/2020,MONAJPY,181.5,184.4,175.2,177.5,130548,23449917.8
1590796800,5/30/2020,MONAJPY,180.9,182,177.2,181.5,96306,17318953.3
1590710400,5/29/2020,MONAJPY,184,184.2,176.1,180.9,73410,13247877.7
1590624000,5/28/2020,MONAJPY,172.3,184.9,172.3,184,220452,39941207.4
1590537600,5/27/2020,MONAJPY,172.2,175,171.6,172.3,55375,9598728.6
1590451200,5/26/2020,MONAJPY,175.9,176.2,169.8,172.2,60120,10412010.3
1590364800,5/25/2020,MONAJPY,168,175.9,167.9,175.9,56705,9666520.8
1590278400,5/24/2020,MONAJPY,175,178.7,168,168,104846,18169482.8
1590192000,5/23/2020,MONAJPY,176.6,180.9,173.6,175,66369,11759306.9
1590105600,5/22/2020,MONAJPY,170.9,178.3,166,176.6,107084,18504573.8
1590019200,5/21/2020,MONAJPY,180.2,181.5,165,170.9,158158,27139928.7
1589932800,5/20/2020,MONAJPY,179.5,183.9,176.4,180.2,143691,25876066.3
1589846400,5/19/2020,MONAJPY,173,184.9,172.1,179.5,346839,62266395.6
1589760000,5/18/2020,MONAJPY,157.4,175,156,173,224414,36568801.4
1589673600,5/17/2020,MONAJPY,148.5,159.8,148,157.4,149050,23128853.2
1589587200,5/16/2020,MONAJPY,147,150.7,145.9,148.5,62441,9294836
1589500800,5/15/2020,MONAJPY,152,152,143.8,147,49025,7293916.6
1589414400,5/14/2020,MONAJPY,151.4,154.3,148.3,152,88210,13374158.1
1589328000,5/13/2020,MONAJPY,144.9,155,140,151.4,507837,76066448
1589241600,5/12/2020,MONAJPY,137.5,148.9,137,144.9,331328,47656727.7
1589155200,5/11/2020,MONAJPY,135.9,139,132,137.5,64545,8809032.9
1589068800,5/10/2020,MONAJPY,148,148,134.1,135.9,170770,23658191.5
1588982400,5/9/2020,MONAJPY,148.1,153.5,147.4,148,109091,16377197.7
1588896000,5/8/2020,MONAJPY,148.8,150,144.9,148.1,71227,10479552.5
1588809600,5/7/2020,MONAJPY,143.1,150,142,148.8,72777,10566366.7
1588723200,5/6/2020,MONAJPY,144.2,148.1,143,143.1,37381,5449908.6
1588636800,5/5/2020,MONAJPY,146.4,148,143.1,144.2,37497,5481306
1588550400,5/4/2020,MONAJPY,149.7,149.7,139.7,146.4,105798,15152907.3
1588464000,5/3/2020,MONAJPY,153,156,146.1,149.7,70717,10715087.9
1588377600,5/2/2020,MONAJPY,150.1,153.7,148,153,81688,12353462
1588291200,5/1/2020,MONAJPY,147,155.2,145.5,150.1,219305,33073586.1
1588204800,4/30/2020,MONAJPY,140.4,161,140.1,147,359564,54824099.3
1588118400,4/29/2020,MONAJPY,136.1,143,133.6,140.4,160113,21969092.4
1588032000,4/28/2020,MONAJPY,129.8,137.8,129.2,136.1,71488,9499498.1
1587945600,4/27/2020,MONAJPY,130.2,131.6,129,129.8,66990,8739797
1587859200,4/26/2020,MONAJPY,128.4,131.5,128.4,130.2,47603,6171579.6
1587772800,4/25/2020,MONAJPY,128,131.6,127.8,128.4,57296,7428836.1
1587686400,4/24/2020,MONAJPY,128.1,130.1,127.3,128,57976,7464901.3
1587600000,4/23/2020,MONAJPY,128,130.4,125.1,128.1,73572,9454901.3
1587513600,4/22/2020,MONAJPY,124.5,128,123.7,128,36946,4634199
1587427200,4/21/2020,MONAJPY,126,126,122.1,124.5,25930,3208315
1587340800,4/20/2020,MONAJPY,128.4,129,126,126,27905,3546582.8
1587254400,4/19/2020,MONAJPY,130,130.5,127.2,128.4,34008,4382804.9
1587168000,4/18/2020,MONAJPY,128,130.5,127.6,130,27290,3524113.4
1587081600,4/17/2020,MONAJPY,129,129.6,127,128,38912,4994811.9
1586995200,4/16/2020,MONAJPY,123.7,132,122.2,129,89573,11453056.5
1586908800,4/15/2020,MONAJPY,128.5,129.8,122.6,123.7,17907,2258469.9
1586822400,4/14/2020,MONAJPY,130,130.4,128.4,128.5,29033,3753044.8
1586736000,4/13/2020,MONAJPY,134,134,127.1,130,67870,8820018
1586649600,4/12/2020,MONAJPY,132,136.4,129.8,134,61277,8204323.1
1586563200,4/11/2020,MONAJPY,134.2,135,130.1,132,46441,6160372.9
1586476800,4/10/2020,MONAJPY,138.9,138.9,129.1,134.2,90015,12045413.9
1586390400,4/9/2020,MONAJPY,140.5,140.5,136.5,138.9,67805,9408869.1
1586304000,4/8/2020,MONAJPY,135.9,141.3,133.5,140.5,68960,9515025.4
1586217600,4/7/2020,MONAJPY,138.4,141.7,134,135.9,167672,23095044.7
1586131200,4/6/2020,MONAJPY,128,138.5,128,138.4,136800,18223386.8
1586044800,4/5/2020,MONAJPY,130.2,131.2,127.6,128,37847,4902055.5
1585958400,4/4/2020,MONAJPY,131.9,132.2,129,130.2,18258,2375868.4
1585872000,4/3/2020,MONAJPY,131,133.3,128,131.9,95778,12541564.4
1585785600,4/2/2020,MONAJPY,128.2,133.8,126.1,131,103804,13500690.1
1585699200,4/1/2020,MONAJPY,128.3,129.7,123.7,128.2,69950,8787157.9
1585612800,3/31/2020,MONAJPY,127.6,132,125.7,128.3,50812,6577798.2
1585526400,3/30/2020,MONAJPY,120.7,130,118.1,127.6,86768,10853722.4
1585440000,3/29/2020,MONAJPY,130,131,120.1,120.7,76544,9633109.4
1585353600,3/28/2020,MONAJPY,134.1,134.4,126,130,86313,11269741.8
1585267200,3/27/2020,MONAJPY,139.7,141.5,134.1,134.1,64700,8926851.2
1585180800,3/26/2020,MONAJPY,139.4,139.7,133,139.7,67617,9214776.3
1585094400,3/25/2020,MONAJPY,142,145,136.1,139.4,88972,12407978.8
1585008000,3/24/2020,MONAJPY,140,142.2,137,142,90570,12691657.4
1584921600,3/23/2020,MONAJPY,128.4,140,126,140,176517,23496603.3
1584835200,3/22/2020,MONAJPY,137,143.3,128,128.4,122771,16766790.5
1584748800,3/21/2020,MONAJPY,140.5,141.7,132,137,83460,11494125.3
1584662400,3/20/2020,MONAJPY,137,147.5,130.3,140.5,281610,39230590
1584576000,3/19/2020,MONAJPY,117.3,144.7,115,137,339235,43486413.6
1584489600,3/18/2020,MONAJPY,115.3,120,112.1,117.3,121182,14021290.9
1584403200,3/17/2020,MONAJPY,106.2,117,106.2,115.3,144851,16319599.8
1584316800,3/16/2020,MONAJPY,119,119,105,106.2,190805,21050491.8
1584230400,3/15/2020,MONAJPY,113,124.5,111.5,119,139463,16331916.2
1584144000,3/14/2020,MONAJPY,125.3,129.4,110,113,152671,18140102.4
1584057600,3/13/2020,MONAJPY,103.5,132,92.3,125.3,525461,60706790.2
1583971200,3/12/2020,MONAJPY,154.8,155.8,103.1,103.5,449132,58341503.2
1583884800,3/11/2020,MONAJPY,156.4,159.1,148.1,154.8,155253,23854054.6
1583798400,3/10/2020,MONAJPY,146.4,164.9,141.1,156.4,341254,52707478.1
1583712000,3/9/2020,MONAJPY,149,156.5,129,146.4,334814,47256117.4
1583625600,3/8/2020,MONAJPY,182,182,146,149,214959,35073830.6
1583539200,3/7/2020,MONAJPY,192.7,193.8,180.3,182,104767,19782270.7
1583452800,3/6/2020,MONAJPY,197.1,200.9,188.1,192.7,159677,30869725.3
1583366400,3/5/2020,MONAJPY,209.5,212.4,196.2,197.1,162082,33234804.7
1583280000,3/4/2020,MONAJPY,193,210,191.1,209.5,245491,49599250.8
1583193600,3/3/2020,MONAJPY,196.3,196.5,186.9,193,160395,30715465.9
1583107200,3/2/2020,MONAJPY,178.3,199.8,177.1,196.3,186482,35056785.8
1583020800,3/1/2020,MONAJPY,177.5,183.5,173.6,178.3,78814,14150201.9
1582934400,2/29/2020,MONAJPY,176.8,187.4,175,177.5,146565,26389077.1
1582848000,2/28/2020,MONAJPY,182.7,184.8,166,176.8,221174,38602796.2
1582761600,2/27/2020,MONAJPY,176,197.4,167.7,182.7,298914,55346832.3
1582675200,2/26/2020,MONAJPY,183,186.5,164,176,273547,47261376.5
1582588800,2/25/2020,MONAJPY,214.4,214.4,181,183,291246,57190863.4
1582502400,2/24/2020,MONAJPY,231.2,231.3,208.6,214.4,204796,44692011.5
1582416000,2/23/2020,MONAJPY,225,235.8,222.6,231.2,231597,53206375.9
1582329600,2/22/2020,MONAJPY,213.5,229,210.7,225,113326,24685798.1
1582243200,2/21/2020,MONAJPY,210.6,220,210.1,213.5,125826,27154966.5
1582156800,2/20/2020,MONAJPY,202,225,200.2,210.6,345751,73767585.8
1582070400,2/19/2020,MONAJPY,297.8,299,197.8,202,1091005,255938002.6
1581984000,2/18/2020,MONAJPY,263.9,300,258.8,297.8,463908,130488119.3
1581897600,2/17/2020,MONAJPY,253.5,264.9,245.1,263.9,150584,37907696.5
1581811200,2/16/2020,MONAJPY,244.9,256.5,241,253.5,145296,36439971.7
1581724800,2/15/2020,MONAJPY,258,260.1,243.1,244.9,202702,51349623.8
1581638400,2/14/2020,MONAJPY,247.5,260.5,241.2,258,172441,43315958.4
1581552000,2/13/2020,MONAJPY,257.6,265.1,239,247.5,285975,71397124
1581465600,2/12/2020,MONAJPY,202.1,270,202.1,257.6,349714,88300760.9
1581379200,2/11/2020,MONAJPY,202,202,202,202,0,0
1581292800,2/10/2020,MONAJPY,206,216,202,202,111872,23278913.4
1581206400,2/9/2020,MONAJPY,192.1,208.8,192.1,206,214280,42957003.2
1581120000,2/8/2020,MONAJPY,198,198,185.2,192.1,101586,19415665.6
1581033600,2/7/2020,MONAJPY,193,202,190.2,198,135475,26688946.6
1580947200,2/6/2020,MONAJPY,190,208,188.2,193,255142,50325626.4
1580860800,2/5/2020,MONAJPY,183.1,197.6,180.4,190,259239,49156626.3
1580774400,2/4/2020,MONAJPY,190.6,193.3,172,183.1,194318,35018615
1580688000,2/3/2020,MONAJPY,202,210,185,190.6,261608,51576290.4
1580601600,2/2/2020,MONAJPY,195,216,193,202,543804,111730406.3
1580515200,2/1/2020,MONAJPY,173,202.7,161.2,195,185399,33813368.2
1580428800,1/31/2020,MONAJPY,153.9,192.1,152.1,173,538943,94142816.9
1580342400,1/30/2020,MONAJPY,140,155.7,137,153.9,149875,22016198.2
1580256000,1/29/2020,MONAJPY,132.4,148,131.2,140,137732,19500540.7
1580169600,1/28/2020,MONAJPY,130,132.6,128.3,132.4,27782,3630937.6
1580083200,1/27/2020,MONAJPY,130,132.5,127.9,130,48413,6312526.8
1579996800,1/26/2020,MONAJPY,124.6,130,123.8,130,23460,2983210.6
1579910400,1/25/2020,MONAJPY,124.8,125.1,120.7,124.6,21436,2658463.4
1579824000,1/24/2020,MONAJPY,125.1,128,122,124.8,35914,4501972.3
1579737600,1/23/2020,MONAJPY,133,134.5,123.3,125.1,72873,9289740.5
1579651200,1/22/2020,MONAJPY,128,140,127,133,109014,14569679.7
1579564800,1/21/2020,MONAJPY,126.7,131.2,124.3,128,61953,7943089.4
1579478400,1/20/2020,MONAJPY,129,132.5,119.8,126.7,58352,7404265.9
1579392000,1/19/2020,MONAJPY,125.8,137.8,117.2,129,152136,19601007.1
1579305600,1/18/2020,MONAJPY,143,147.6,125.8,125.8,151159,20492894.6
1579219200,1/17/2020,MONAJPY,122.4,155.5,122.4,143,368414,51092191.6
1579132800,1/16/2020,MONAJPY,114.5,125,104.2,122.4,92826,10553724.5
1579046400,1/15/2020,MONAJPY,104.7,119,100.8,114.5,103737,11661039
1578960000,1/14/2020,MONAJPY,93.3,105.4,93.3,104.7,56525,5564292.5
1578873600,1/13/2020,MONAJPY,95,95.4,93.3,93.3,8688,820488.2
1578787200,1/12/2020,MONAJPY,91,96.7,91,95,31912,3031101.2
1578700800,1/11/2020,MONAJPY,92,93.6,90.4,91,13975,1284744.1
1578614400,1/10/2020,MONAJPY,90.4,92.2,89,92,15881,1445254
1578528000,1/9/2020,MONAJPY,90,93.5,89,90.4,14157,1286982.3
1578441600,1/8/2020,MONAJPY,90.8,94.4,88.7,90,27680,2534994.6
1578355200,1/7/2020,MONAJPY,93.9,94.3,89,90.8,30433,2771122.3
1578268800,1/6/2020,MONAJPY,86.9,93.9,85.2,93.9,46242,4152044.6
1578182400,1/5/2020,MONAJPY,86.7,90.5,85.2,86.9,9740,852987.1
1578096000,1/4/2020,MONAJPY,83,87.8,82,86.7,18840,1602532.8
1578009600,1/3/2020,MONAJPY,81.7,83.4,80.3,83,17025,1395928
1577923200,1/2/2020,MONAJPY,83.6,84.1,80.7,81.7,7920,648651.6
1577836800,1/1/2020,MONAJPY,81.8,84.3,81.8,83.6,4915,412084.8
1577750400,12/31/2019,MONAJPY,83.2,84.2,80.5,81.8,15331,1254096.5
1577664000,12/30/2019,MONAJPY,86,86,83.2,83.2,7818,658896.6
1577577600,12/29/2019,MONAJPY,85,86.7,84,86,17905,1521318.7
1577491200,12/28/2019,MONAJPY,83.1,86.2,83,85,15990,1367260.5
1577404800,12/27/2019,MONAJPY,83.9,84.9,81,83.1,11343,943902.3
1577318400,12/26/2019,MONAJPY,84.5,85.6,83.6,83.9,7136,602378.8
1577232000,12/25/2019,MONAJPY,84.4,87.5,83.5,84.5,13065,1121532.1
1577145600,12/24/2019,MONAJPY,89.5,89.5,84.4,84.4,13796,1197097.7
1577059200,12/23/2019,MONAJPY,92,93.8,86.8,89.5,23557,2143428.7
1576972800,12/22/2019,MONAJPY,86.6,92.6,86.6,92,10395,936349.5
1576886400,12/21/2019,MONAJPY,86,93.8,86,86.6,27305,2440022.5
1576800000,12/20/2019,MONAJPY,84.2,87,82.1,86,15119,1283094.9
1576713600,12/19/2019,MONAJPY,86.8,86.8,81.5,84.2,10811,905441.5
1576627200,12/18/2019,MONAJPY,82.1,87.5,77.9,86.8,37513,3089776.4
1576540800,12/17/2019,MONAJPY,90.1,91.8,82,82.1,40968,3547037.4
1576454400,12/16/2019,MONAJPY,95,96.6,90,90.1,18540,1715908.7
1576368000,12/15/2019,MONAJPY,96.2,96.5,94.3,95,2349,223470.8
1576281600,12/14/2019,MONAJPY,97.2,98,95.2,96.2,9159,885398.5
1576195200,12/13/2019,MONAJPY,97,97.2,96,97.2,6118,590830.4
1576108800,12/12/2019,MONAJPY,95.6,97,94,97,8817,841760.9
1576022400,12/11/2019,MONAJPY,96.7,98,95.6,95.6,8341,809388.1
1575936000,12/10/2019,MONAJPY,97.6,98.7,96,96.7,6709,651309
1575849600,12/9/2019,MONAJPY,98.1,100,97.6,97.6,5744,568325.4
1575763200,12/8/2019,MONAJPY,97.6,101.3,97.1,98.1,16439,1634275.4
1575676800,12/7/2019,MONAJPY,98.4,98.6,97.5,97.6,3424,335707.5
1575590400,12/6/2019,MONAJPY,97,98.8,97,98.4,13117,1282288.4
1575504000,12/5/2019,MONAJPY,97,98.1,95.1,97,15807,1533326.5
1575417600,12/4/2019,MONAJPY,98.4,98.7,94,97,30394,2926893.3
1575331200,12/3/2019,MONAJPY,99.2,99.9,98,98.4,9603,946094.8
1575244800,12/2/2019,MONAJPY,101.5,101.5,98.1,99.2,21754,2169759.1
1575158400,12/1/2019,MONAJPY,100,103,98.8,101.5,17822,1795940.6
1575072000,11/30/2019,MONAJPY,102,106,99.1,100,28949,2941493.3
1574985600,11/29/2019,MONAJPY,99.7,103.5,99.7,102,4851,494988.4
1574899200,11/28/2019,MONAJPY,103.8,103.8,99.7,99.7,8953,910302.4
1574812800,11/27/2019,MONAJPY,101.4,104.5,96.5,103.8,23706,2372515
1574726400,11/26/2019,MONAJPY,100,101.8,98.5,101.4,8342,834353.3
1574640000,11/25/2019,MONAJPY,102,104,94.6,100,37741,3745396.9
1574553600,11/24/2019,MONAJPY,98.6,109.4,98,102,63898,6669452.1
1574467200,11/23/2019,MONAJPY,97.4,101,95.6,98.6,14560,1431840.3
1574380800,11/22/2019,MONAJPY,104,105.4,92.7,97.4,67252,6612018
1574294400,11/21/2019,MONAJPY,110.7,110.9,102,104,20453,2150266.1
1574208000,11/20/2019,MONAJPY,111.4,111.8,109,110.7,12884,1421391.2
1574121600,11/19/2019,MONAJPY,113.3,113.8,108,111.4,22926,2547473.4
1574035200,11/18/2019,MONAJPY,115.1,116,112.3,113.3,9702,1104679.2
1573948800,11/17/2019,MONAJPY,113.4,116.4,113.4,115.1,11543,1333499.5
1573862400,11/16/2019,MONAJPY,114.5,115.5,113.2,113.4,7729,881446.6
1573776000,11/15/2019,MONAJPY,116.5,117.8,114,114.5,10985,1278309.6
1573689600,11/14/2019,MONAJPY,118.5,118.6,115.7,116.5,12105,1417911.5
1573603200,11/13/2019,MONAJPY,118.2,119.2,117.6,118.5,3666,433968.5
1573516800,11/12/2019,MONAJPY,119,120,118,118.2,7267,865297.9
1573430400,11/11/2019,MONAJPY,120,120,118,119,8639,1025671.8
1573344000,11/10/2019,MONAJPY,119.2,121.9,117.5,120,14915,1792139.3
1573257600,11/9/2019,MONAJPY,117.5,119.9,116.1,119.2,6512,770424.1
1573171200,11/8/2019,MONAJPY,120.5,121,116,117.5,14948,1769295.4
1573084800,11/7/2019,MONAJPY,121,122.5,119,120.5,11683,1405351.9
1572998400,11/6/2019,MONAJPY,120.8,125.8,118.8,121,30787,3772208.5
1572912000,11/5/2019,MONAJPY,120.1,121,118.9,120.8,14108,1689000.2
1572825600,11/4/2019,MONAJPY,119,121.5,118.7,120.1,6433,769455.5
1572739200,11/3/2019,MONAJPY,119.5,121.4,119,119,6893,830950.8
1572652800,11/2/2019,MONAJPY,120.9,121,119.5,119.5,13505,1627623.2
1572566400,11/1/2019,MONAJPY,120.6,122,118.6,120.9,5452,656384.4
1572480000,10/31/2019,MONAJPY,124,126.6,118.9,120.6,38046,4613266.9
1572393600,10/30/2019,MONAJPY,118.7,126,118.7,124,36031,4414982.4
1572307200,10/29/2019,MONAJPY,118.5,120.5,118.2,118.7,9487,1127207.7
1572220800,10/28/2019,MONAJPY,120,121.3,117.6,118.5,30464,3648119.2
1572134400,10/27/2019,MONAJPY,118.5,122.5,117,120,29232,3501574.3
1572048000,10/26/2019,MONAJPY,119,124.5,116,118.5,57016,6833620.7
1571961600,10/25/2019,MONAJPY,112.5,120.5,112,119,25543,2968985.5
1571875200,10/24/2019,MONAJPY,114.4,114.4,111.1,112.5,29421,3292684.6
1571788800,10/23/2019,MONAJPY,119,119.8,112,114.4,37079,4271524.4
1571702400,10/22/2019,MONAJPY,120,121.6,119,119,8118,975188.8
1571616000,10/21/2019,MONAJPY,118.7,123.4,118.6,120,11804,1425217.3
1571529600,10/20/2019,MONAJPY,118.9,120,116.7,118.7,8518,1011743
1571443200,10/19/2019,MONAJPY,117.5,119,116.4,118.9,14828,1753852.5
1571356800,10/18/2019,MONAJPY,117.1,119.5,115.6,117.5,19323,2263385.9
1571270400,10/17/2019,MONAJPY,118,119.3,111.1,117.1,77671,8971830.4
1571184000,10/16/2019,MONAJPY,119.9,121.7,115,118,25514,3001863.7
1571097600,10/15/2019,MONAJPY,123,125,117.8,119.9,13833,1680716.5
1571011200,10/14/2019,MONAJPY,126,126,123,123,17512,2174376.1
1570924800,10/13/2019,MONAJPY,126.7,127.5,124.8,126,16818,2107773.4
1570838400,10/12/2019,MONAJPY,125.5,127.8,125,126.7,7662,964779.6
1570752000,10/11/2019,MONAJPY,128.6,131.9,125,125.5,14856,1885265.8
1570665600,10/10/2019,MONAJPY,129.6,134,127.1,128.6,49800,6488146.5
1570579200,10/9/2019,MONAJPY,126,131,125.4,129.6,42340,5416443.6
1570492800,10/8/2019,MONAJPY,125.5,129.2,124.3,126,17838,2258903.8
1570406400,10/7/2019,MONAJPY,127.3,128,123.1,125.5,41889,5245628.4
1570320000,10/6/2019,MONAJPY,127,128.4,123.7,127.3,22794,2872907.8
1570233600,10/5/2019,MONAJPY,126.5,129.3,126,127,16531,2108264.6
1570147200,10/4/2019,MONAJPY,127,129.4,123.5,126.5,19683,2485115.9
1570060800,10/3/2019,MONAJPY,130.3,130.3,122,127,27051,3399081.9
1569974400,10/2/2019,MONAJPY,129.5,133.5,128.1,130.3,39740,5203398.2
1569888000,10/1/2019,MONAJPY,123.5,134.3,121.5,129.5,105867,13593155.6
1569801600,9/30/2019,MONAJPY,118.5,128.5,117,123.5,73983,9011365.7
1569715200,9/29/2019,MONAJPY,120.3,120.3,116.2,118.5,15544,1828655.4
1569628800,9/28/2019,MONAJPY,121,122.8,117.8,120.3,24496,2930823.5
1569542400,9/27/2019,MONAJPY,119.5,122.5,115,121,35773,4231237.5
1569456000,9/26/2019,MONAJPY,116.2,128.5,113.2,119.5,103279,12436945.7
1569369600,9/25/2019,MONAJPY,123.9,123.9,111.1,116.2,132621,15531973.9
1569283200,9/24/2019,MONAJPY,117,144.9,111,123.9,365045,46493129
1569196800,9/23/2019,MONAJPY,122,122,116.2,117,50667,6054905.8
1569110400,9/22/2019,MONAJPY,123.6,124.8,118.8,122,75060,9087104.1
1569024000,9/21/2019,MONAJPY,129.4,129.4,123,123.6,42376,5357421.2
1568937600,9/20/2019,MONAJPY,130,130.4,128.1,129.4,21552,2789438.4
1568851200,9/19/2019,MONAJPY,138.4,138.4,126.1,130,108872,14232432
1568764800,9/18/2019,MONAJPY,130,138.4,128.3,138.4,92003,12083684
1568678400,9/17/2019,MONAJPY,131.8,137,125.7,130,106434,13948879.8
1568592000,9/16/2019,MONAJPY,144,144.4,125,131.8,132997,17749114.6
1568505600,9/15/2019,MONAJPY,154.2,167.5,140.1,144,284049,42709176.7
1568419200,9/14/2019,MONAJPY,106,177,106,154.2,1035392,150881495.6
1568332800,9/13/2019,MONAJPY,106.8,107.4,102,106,33541,3499634.7
1568246400,9/12/2019,MONAJPY,108.1,110.2,105,106.8,25826,2770936.6
1568160000,9/11/2019,MONAJPY,110.6,112,105.5,108.1,89836,9783927.9
1568073600,9/10/2019,MONAJPY,116.7,118.3,110.6,110.6,31319,3565317.9
1567987200,9/9/2019,MONAJPY,119.5,121.5,116.2,116.7,26158,3112735
1567900800,9/8/2019,MONAJPY,120.2,124,119,119.5,37955,4583921
1567814400,9/7/2019,MONAJPY,121.1,124.3,116.5,120.2,46002,5520020.8
1567728000,9/6/2019,MONAJPY,127.8,128,120,121.1,46221,5763425.1
1567641600,9/5/2019,MONAJPY,131.7,131.9,126,127.8,38048,4940769.8
1567555200,9/4/2019,MONAJPY,134,134.9,131.7,131.7,17438,2319141
1567468800,9/3/2019,MONAJPY,137.5,137.8,133,134,39306,5300282.2
1567382400,9/2/2019,MONAJPY,132.4,138.9,132.3,137.5,23281,3130954.9
1567296000,9/1/2019,MONAJPY,132.4,135.6,130.9,132.4,23138,3076327.1
1567209600,8/31/2019,MONAJPY,131,134.2,130.8,132.4,18829,2480996.8
1567123200,8/30/2019,MONAJPY,134.6,135.5,129.1,131,77284,10245793.3
1567036800,8/29/2019,MONAJPY,139,139,129.2,134.6,37159,4957587
1566950400,8/28/2019,MONAJPY,146.9,148,139,139,32856,4743539
1566864000,8/27/2019,MONAJPY,151.5,152.8,145.6,146.9,24129,3571770
1566777600,8/26/2019,MONAJPY,150,154,147.4,151.5,18632,2827345.5
1566691200,8/25/2019,MONAJPY,152.5,157.5,147.8,150,25961,3981031.1
1566604800,8/24/2019,MONAJPY,156.5,158,147,152.5,25600,3867411.5
1566518400,8/23/2019,MONAJPY,149.9,162.5,148,156.5,83731,13129305.3
1566432000,8/22/2019,MONAJPY,151.1,151.5,140.3,149.9,82298,11948512
1566345600,8/21/2019,MONAJPY,163,163.7,146.7,151.1,99320,15236025.8
1566259200,8/20/2019,MONAJPY,167,168,161.5,163,10623,1745969.2
1566172800,8/19/2019,MONAJPY,164,169,163.3,167,28854,4838871
1566086400,8/18/2019,MONAJPY,160,167,155.5,164,49965,8046173
1566000000,8/17/2019,MONAJPY,163,165.8,158.1,160,16662,2710488.3
1565913600,8/16/2019,MONAJPY,166.4,168.8,158,163,21698,3523817.1
1565827200,8/15/2019,MONAJPY,169.3,170,151.2,166.4,59263,9621874.8
1565740800,8/14/2019,MONAJPY,183,189.9,165.2,169.3,28288,5058613.3
1565654400,8/13/2019,MONAJPY,188.5,190,181.3,183,18497,3406666
1565568000,8/12/2019,MONAJPY,191,192.1,185.6,188.5,7563,1424733.5
1565481600,8/11/2019,MONAJPY,188,194.2,185,191,18220,3463192.5
1565395200,8/10/2019,MONAJPY,193.2,194.9,175.9,188,81791,14929624.9
1565308800,8/9/2019,MONAJPY,199.8,202.5,191.5,193.2,27484,5361546.1
1565222400,8/8/2019,MONAJPY,201.5,203.4,195,199.8,39767,7896815
1565136000,8/7/2019,MONAJPY,204.9,205,198,201.5,24882,5044007.8
1565049600,8/6/2019,MONAJPY,209,209.1,201.5,204.9,41687,8604537.9
1564963200,8/5/2019,MONAJPY,206.3,215.1,206.3,209,57452,12044481
1564876800,8/4/2019,MONAJPY,204.1,206.4,200,206.3,11063,2261740.8
1564790400,8/3/2019,MONAJPY,205,206.7,203.7,204.1,9671,1985790.4
1564704000,8/2/2019,MONAJPY,206.5,207.9,204,205,18908,3895651.7
1564617600,8/1/2019,MONAJPY,207,209,204,206.5,19795,4084104.5
1564531200,7/31/2019,MONAJPY,207.2,210.7,206.6,207,36139,7521195.5
1564444800,7/30/2019,MONAJPY,208.3,208.3,202.9,207.2,22165,4554815.1
1564358400,7/29/2019,MONAJPY,208,213,201.8,208.3,25039,5145722.4
1564272000,7/28/2019,MONAJPY,215.8,216.6,200,208,29901,6234547.3
1564185600,7/27/2019,MONAJPY,223,226.5,211.6,215.8,38772,8480562.5
1564099200,7/26/2019,MONAJPY,223.4,224.2,215.1,223,34439,7572823.9
1564012800,7/25/2019,MONAJPY,219.5,226.5,218,223.4,54348,12139713.6
1563926400,7/24/2019,MONAJPY,228.6,228.6,210.1,219.5,139087,30161787.1
1563840000,7/23/2019,MONAJPY,216.2,233.9,213.4,228.6,235841,53483984.5
1563753600,7/22/2019,MONAJPY,203.3,217,203.3,216.2,113385,24112584.8
1563667200,7/21/2019,MONAJPY,206.9,207.2,199.2,203.3,23051,4693513.2
1563580800,7/20/2019,MONAJPY,201,209.3,199.2,206.9,44522,9133426.6
1563494400,7/19/2019,MONAJPY,206.5,206.5,196.6,201,46599,9399780.6
1563408000,7/18/2019,MONAJPY,198,207,191,206.5,93523,18739729.3
1563321600,7/17/2019,MONAJPY,186.6,205,183.7,198,136919,26277111.2
1563235200,7/16/2019,MONAJPY,215,224.8,183.9,186.6,190718,39180652.8
1563148800,7/15/2019,MONAJPY,186,222,174,215,336079,64181212.4
1563062400,7/14/2019,MONAJPY,218,223.9,185,186,158927,31745053.3
1562976000,7/13/2019,MONAJPY,235,237.4,208.5,218,87390,19443465.5
1562889600,7/12/2019,MONAJPY,232,237.2,215,235,145991,33062687.1
